Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
394       	789.2   	8.98  	9    	25.0    	332     	2057.6      	2054.9      
395       	788.7   	8.96  	9    	25.0    	332     	2062.8      	2060.1      
396       	788.2   	8.94  	9    	25.0    	332     	2068.1      	2065.3      
397       	787.7   	8.92  	9    	25.0    	332     	2073.3      	2070.6      
398       	787.2   	8.90  	9    	25.0    	332     	2078.5      	2075.8      
399       	786.7   	8.87  	9    	24.9    	332     	2083.8      	2081.0      
400       	786.2   	8.85  	9    	24.9    	332     	2089.0      	2086.2      
401       	785.7   	8.83  	9    	24.9    	332     	2094.2      	2091.4      
402       	785.2   	8.81  	9    	24.8    	331     	2099.5      	2096.7      
403       	784.7   	8.81  	9    	24.7    	331     	2104.7      	2101.9      
404       	784.2   	8.81  	9    	24.5    	330     	2109.9      	2107.1      
405       	783.6   	8.82  	9    	24.4    	329     	2115.2      	2112.3      
406       	783.1   	8.82  	8    	24.2    	328     	2120.4      	2117.6      
407       	782.6   	8.82  	8    	24.1    	327     	2125.8      	2123.0      
408       	782.1   	8.82  	8    	24.0    	327     	2131.6      	2128.8      
409       	781.6   	8.83  	8    	23.8    	326     	2137.5      	2134.6      
410       	781.0   	8.83  	8    	23.7    	325     	2143.3      	2140.5      
411       	780.5   	8.83  	8    	23.6    	324     	2149.2      	2146.3      
412       	779.9   	8.84  	7    	23.5    	323     	2155.0      	2152.1      
413       	779.4   	8.84  	7    	23.4    	323     	2160.8      	2157.9      
414       	778.8   	8.84  	7    	23.3    	322     	2166.7      	2163.8      
415       	778.3   	8.85  	7    	23.2    	321     	2172.5      	2169.6      
416       	777.7   	8.85  	7    	23.1    	320     	2178.3      	2175.4      
417       	777.2   	8.85  	7    	23.0    	319     	2184.2      	2181.2      
418       	776.6   	8.85  	7    	22.9    	318     	2190.0      	2187.1      
419       	776.1   	8.85  	6    	22.9    	317     	2195.8      	2192.9      
420       	775.5   	8.83  	6    	22.8    	317     	2201.7      	2198.7      
421       	775.0   	8.82  	6    	22.7    	316     	2207.5      	2204.5      
422       	774.4   	8.81  	6    	22.7    	315     	2213.3      	2210.4      
423       	773.9   	8.80  	6    	22.7    	314     	2219.2      	2216.2      
424       	773.3   	8.78  	6    	22.7    	314     	2225.0      	2222.0      
425       	772.8   	8.77  	6    	22.8    	313     	2230.8      	2227.8      
426       	772.3   	8.76  	6    	22.9    	313     	2236.7      	2233.7      
427       	771.7   	8.75  	6    	22.9    	312     	2242.5      	2239.5      
428       	771.2   	8.73  	6    	23.0    	312     	2248.3      	2245.3      
429       	770.6   	8.72  	6    	23.0    	311     	2254.2      	2251.1      
430       	770.1   	8.71  	6    	23.1    	311     	2260.0      	2257.0      
431       	769.5   	8.70  	6    	23.2    	310     	2265.9      	2262.8      
432       	769.0   	8.68  	6    	23.3    	310     	2271.7      	2268.6      
433       	768.4   	8.67  	6    	23.3    	309     	2277.5      	2274.4      
434       	767.9   	8.66  	6    	23.4    	309     	2283.4      	2280.3      
435       	767.4   	8.63  	6    	23.5    	308     	2289.2      	2286.1      
436       	766.8   	8.59  	6    	23.5    	308     	2295.0      	2291.9      
437       	766.3   	8.55  	6    	23.6    	307     	2300.9      	2297.7      
438       	765.8   	8.52  	6    	23.7    	307     	2306.4      	2303.3      
439       	765.3   	8.48  	6    	23.8    	306     	2311.9      	2308.8      
440       	764.7   	8.44  	6    	23.9    	306     	2317.4      	2314.3      
441       	764.2   	8.40  	6    	24.0    	305     	2323.0      	2319.8      
442       	763.7   	8.36  	6    	24.0    	305     	2328.5      	2325.3      
443       	763.2   	8.33  	6    	24.1    	304     	2334.0      	2330.8      
444       	762.7   	8.29  	6    	24.1    	304     	2339.5      	2336.3      
445       	762.2   	8.25  	6    	24.0    	304     	2345.0      	2341.8      
446       	761.7   	8.21  	6    	24.0    	303     	2350.5      	2347.3      
447       	761.2   	8.17  	6    	24.0    	303     	2356.0      	2352.8      
448       	760.7   	8.14  	6    	24.0    	303     	2361.5      	2358.3      
449       	760.2   	8.10  	6    	23.9    	303     	2367.0      	2363.8      
450       	759.7   	8.06  	6    	23.9    	302     	2372.5      	2369.3      
451       	759.1   	8.02  	6    	23.9    	302     	2378.0      	2374.8      
452       	758.6   	7.97  	6    	23.9    	302     	2383.5      	2380.3      
453       	758.1   	7.93  	6    	23.9    	301     	2389.0      	2385.8      
454       	757.6   	7.89  	6    	23.8    	301     	2394.6      	2391.3      
455       	757.1   	7.84  	6    	23.8    	301     	2400.1      	2396.8      
456       	756.6   	7.80  	6    	23.8    	301     	2405.6      	2402.3      
457       	756.1   	7.75  	6    	23.8    	300     	2411.1      	2407.8      
458       	755.6   	7.71  	6    	23.8    	300     	2416.6      	2413.3      
459       	755.1   	7.67  	6    	23.7    	300     	2422.1      	2418.8      
460       	754.6   	7.62  	6    	23.7    	299     	2427.6      	2424.3      
461       	754.1   	7.58  	6    	23.7    	299     	2433.1      	2429.7      
462       	753.6   	7.53  	6    	23.7    	299     	2438.6      	2435.2      
463       	753.1   	7.49  	6    	23.7    	298     	2444.1      	2440.7      
464       	752.6   	7.45  	6    	23.7    	299     	2449.6      	2446.2      
465       	752.1   	7.40  	6    	23.6    	299     	2455.1      	2451.7      
466       	751.6   	7.36  	5    	23.6    	299     	2460.6      	2457.2      
467       	751.1   	7.31  	5    	23.6    	299     	2466.2      	2462.7      
468       	750.6   	7.27  	5    	23.6    	300     	2471.7      	2468.3      
469       	750.1   	7.23  	5    	23.5    	300     	2477.3      	2473.8      
470       	749.5   	7.19  	5    	23.5    	300     	2482.8      	2479.4      
471       	749.0   	7.14  	5    	23.5    	300     	2488.4      	2485.0      
472       	748.5   	7.10  	5    	23.5    	300     	2494.0      	2490.5      
473       	748.0   	7.06  	5    	23.4    	301     	2499.5      	2496.1      
474       	747.5   	7.02  	5    	23.4    	301     	2505.1      	2501.6      
475       	747.0   	6.98  	5    	23.4    	301     	2510.7      	2507.2      
476       	746.5   	6.93  	5    	23.4    	301     	2516.2      	2512.7      
477       	746.0   	6.89  	5    	23.3    	302     	2521.8      	2518.3      
478       	745.5   	6.85  	5    	23.3    	302     	2527.4      	2523.8      
479       	745.0   	6.81  	5    	23.3    	302     	2532.9      	2529.4      
480       	744.5   	6.76  	5    	23.3    	302     	2538.5      	2535.0      
481       	744.0   	6.72  	5    	23.3    	303     	2544.1      	2540.5      
482       	743.5   	6.68  	5    	23.2    	303     	2549.6      	2546.1      
483       	743.0   	6.64  	5    	23.2    	303     	2555.2      	2551.6      
484       	742.5   	6.59  	5    	23.2    	303     	2560.8      	2557.2      
485       	742.0   	6.55  	5    	23.0    	303     	2566.3      	2562.7      
486       	741.5   	6.51  	5    	22.9    	303     	2571.9      	2568.3      
487       	741.0   	6.46  	5    	22.8    	304     	2577.5      	2573.9      
488       	740.5   	6.42  	5    	22.7    	304     	2583.0      	2579.4      
489       	740.0   	6.38  	5    	22.6    	304     	2588.6      	2585.0      
490       	739.5   	6.33  	5    	22.4    	304     	2594.2      	2590.5      
491       	739.0   	6.29  	5    	22.3    	304     	2599.7      	2596.1      
492       	738.5   	6.25  	5    	22.2    	304     	2605.3      	2601.6      
493       	737.9   	6.21  	5    	22.1    	305     	2610.9      	2607.2      
494       	737.4   	6.16  	5    	21.9    	305     	2616.4      	2612.7      
495       	736.9   	6.12  	5    	21.8    	305     	2622.0      	2618.3      
496       	736.4   	6.08  	4    	21.7    	305     	2627.6      	2623.9      
497       	735.9   	6.03  	4    	21.6    	305     	2633.1      	2629.4      
498       	735.4   	5.99  	4    	21.5    	305     	2639.0      	2635.3      
499       	734.9   	5.95  	4    	21.3    	306     	2644.8      	2641.1      
500       	734.4   	5.90  	4    	21.2    	306     	2650.7      	2646.9      
501       	733.8   	5.86  	4    	21.1    	306     	2656.5      	2652.8      
502       	733.3   	5.81  	4    	21.0    	306     	2662.4      	2658.6      
503       	732.8   	5.77  	4    	20.9    	306     	2668.2      	2664.4      
504       	732.3   	5.73  	4    	20.7    	307     	2674.0      	2670.3      
505       	731.8   	5.68  	4    	20.7    	307     	2679.9      	2676.1      
506       	731.2   	5.64  	4    	20.8    	307     	2685.7      	2681.9      
507       	730.7   	5.59  	4    	20.8    	307     	2691.6      	2687.8      
508       	730.2   	5.55  	4    	20.8    	307     	2697.4      	2693.6      
509       	729.7   	5.50  	4    	20.8    	307     	2703.3      	2699.4      
510       	729.1   	5.46  	4    	20.8    	308     	2709.1      	2705.2      
511       	728.6   	5.42  	4    	20.9    	308     	2714.9      	2711.1      
512       	728.1   	5.37  	4    	20.9    	308     	2720.8      	2716.9      
513       	727.6   	5.33  	4    	20.9    	308     	2726.6      	2722.7      
514       	727.1   	5.28  	4    	20.9    	308     	2732.5      	2728.6      
515       	726.5   	5.24  	3    	20.9    	309     	2738.3      	2734.4      
516       	726.0   	5.19  	3    	21.0    	309     	2744.2      	2740.2      
517       	725.5   	5.14  	3    	21.0    	309     	2750.0      	2746.1      
518       	725.0   	5.09  	3    	21.0    	309     	2755.8      	2751.9      
519       	724.5   	5.04  	3    	21.0    	309     	2761.7      	2757.7      
520       	723.9   	4.99  	3    	21.1    	310     	2767.5      	2763.6      
521       	723.4   	4.94  	3    	21.1    	310     	2773.4      	2769.4      
522       	722.9   	4.89  	3    	21.1    	310     	2779.2      	2775.2      
523       	722.4   	4.83  	3    	21.1    	310     	2785.1      	2781.1      
524       	721.9   	4.78  	3    	21.1    	310     	2790.9      	2786.9      
525       	721.4   	4.73  	3    	21.1    	311     	2796.7      	2792.7      
526       	720.8   	4.68  	3    	21.0    	311     	2802.6      	2798.6      
527       	720.3   	4.63  	3    	21.0    	311     	2808.4      	2804.4      
528       	719.8   	4.58  	3    	20.9    	311     	2814.2      	2810.1      
529       	719.3   	4.53  	3    	20.8    	311     	2819.8      	2815.7      
530       	718.8   	4.48  	3    	20.7    	311     	2825.3      	2821.2      
531       	718.3   	4.44  	3    	20.6    	311     	2830.9      	2826.8      
532       	717.8   	4.39  	3    	20.5    	311     	2836.5      	2832.4      
533       	717.4   	4.35  	3    	20.4    	311     	2842.0      	2837.9      
534       	716.9   	4.30  	3    	20.4    	311     	2847.6      	2843.5      
535       	716.4   	4.26  	3    	20.3    	311     	2853.2      	2849.0      
536       	715.9   	4.21  	3    	20.2    	311     	2858.7      	2854.6      
537       	715.4   	4.17  	3    	20.1    	311     	2864.3      	2860.1      
538       	714.9   	4.12  	3    	20.0    	311     	2869.9      	2865.7      
539       	714.4   	4.08  	3    	19.9    	311     	2875.4      	2871.3      
540       	713.9   	4.03  	3    	19.9    	311     	2881.0      	2876.8      
541       	713.4   	3.99  	3    	19.8    	311     	2886.6      	2882.4      
542       	712.9   	3.94  	3    	19.7    	311     	2892.1      	2887.9      
543       	712.5   	3.90  	3    	19.6    	311     	2897.7      	2893.5      
544       	712.0   	3.85  	3    	19.5    	311     	2903.3      	2899.0      
545       	711.5   	3.81  	3    	19.4    	311     	2908.8      	2904.6      
546       	711.0   	3.76  	2    	19.4    	311     	2914.4      	2910.1      
547       	710.5   	3.72  	2    	19.5    	311     	2920.0      	2915.7      
548       	710.0   	3.67  	2    	19.5    	310     	2925.5      	2921.3      
549       	709.5   	3.63  	3    	19.5    	310     	2931.1      	2926.8      
550       	709.1   	3.58  	3    	19.6    	310     	2936.7      	2932.4      
551       	708.6   	3.54  	3    	19.6    	310     	2942.2      	2937.9      
552       	708.1   	3.49  	3    	19.6    	309     	2947.8      	2943.5      
553       	707.6   	3.45  	3    	19.7    	309     	2953.4      	2949.0      
554       	707.1   	3.40  	3    	19.7    	309     	2958.9      	2954.6      
555       	706.6   	3.35  	3    	19.7    	309     	2964.5      	2960.1      
556       	706.1   	3.31  	3    	19.8    	308     	2970.1      	2965.7      
557       	705.7   	3.26  	3    	19.8    	308     	2975.6      	2971.3      
558       	705.2   	3.22  	3    	19.9    	308     	2981.2      	2976.8      
559       	704.7   	3.17  	3    	19.9    	308     	2986.5      	2982.1      
560       	704.2   	3.13  	3    	19.9    	307     	2991.8      	2987.4      
561       	703.8   	3.08  	3    	20.0    	307     	2997.1      	2992.7      
562       	703.3   	3.04  	3    	20.0    	307     	3002.4      	2998.0      
563       	702.9   	2.99  	3    	20.1    	307     	3007.7      	3003.3      
564       	702.4   	2.95  	3    	20.1    	306     	3013.0      	3008.6      
565       	701.9   	2.91  	3    	20.1    	306     	3018.3      	3013.9      
566       	701.5   	2.87  	3    	20.2    	306     	3023.6      	3019.2      
567       	701.0   	2.83  	3    	20.3    	306     	3028.9      	3024.4      
568       	700.6   	2.79  	3    	20.3    	306     	3034.2      	3029.7      
569       	700.1   	2.75  	4    	20.4    	306     	3039.5      	3035.0      
570       	699.7   	2.71  	4    	20.5    	306     	3044.8      	3040.3      
571       	699.2   	2.67  	4    	20.6    	306     	3050.1      	3045.6      
572       	698.7   	2.63  	4    	20.7    	307     	3055.4      	3050.9      
573       	698.3   	2.59  	4    	20.7    	307     	3060.7      	3056.2      
574       	697.8   	2.55  	4    	20.8    	307     	3066.0      	3061.4      
575       	697.4   	2.51  	4    	20.9    	307     	3071.3      	3066.7      
576       	696.9   	2.47  	4    	21.0    	307     	3076.6      	3072.0      
577       	696.5   	2.43  	4    	21.1    	307     	3081.9      	3077.3      
578       	696.0   	2.39  	5    	21.1    	307     	3087.2      	3082.6      
579       	695.5   	2.35  	5    	21.2    	307     	3092.5      	3087.9      
580       	695.1   	2.31  	5    	21.3    	307     	3097.8      	3093.2      
581       	694.6   	2.27  	5    	21.4    	307     	3103.1      	3098.5      
582       	694.2   	2.24  	5    	21.5    	308     	3108.4      	3103.7      
583       	693.7   	2.20  	5    	21.5    	308     	3113.7      	3109.0      
