Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
3405      	115.1   	-59.89	2    	30.5    	269     	15480.8     	15427.8     
3406      	115.0   	-59.89	2    	30.3    	269     	15486.1     	15433.1     
3407      	114.9   	-59.90	2    	30.2    	269     	15491.3     	15438.3     
3408      	114.8   	-59.91	2    	30.0    	269     	15496.6     	15443.5     
3409      	114.8   	-59.91	2    	29.8    	269     	15501.8     	15448.8     
3410      	114.7   	-59.92	2    	29.7    	270     	15507.1     	15454.0     
3411      	114.6   	-59.92	2    	29.5    	270     	15512.4     	15459.2     
3412      	114.5   	-59.93	2    	29.3    	270     	15517.6     	15464.5     
3413      	114.4   	-59.94	2    	29.2    	270     	15522.9     	15469.7     
3414      	114.3   	-59.94	2    	29.0    	270     	15528.1     	15474.9     
3415      	114.2   	-59.95	2    	28.8    	271     	15533.4     	15480.1     
3416      	114.1   	-59.97	2    	28.6    	271     	15538.6     	15485.4     
3417      	114.0   	-60.00	2    	28.4    	271     	15543.9     	15490.6     
3418      	113.9   	-60.02	2    	28.2    	271     	15549.2     	15495.8     
3419      	113.8   	-60.04	2    	28.0    	271     	15554.4     	15501.1     
3420      	113.7   	-60.06	2    	27.8    	271     	15559.7     	15506.3     
3421      	113.6   	-60.08	2    	27.5    	271     	15564.9     	15511.5     
3422      	113.5   	-60.11	2    	27.3    	271     	15570.2     	15516.7     
3423      	113.4   	-60.13	2    	27.1    	272     	15575.2     	15521.7     
3424      	113.3   	-60.15	2    	26.9    	272     	15580.1     	15526.6     
3425      	113.2   	-60.17	2    	26.7    	272     	15585.0     	15531.5     
3426      	113.2   	-60.19	2    	26.4    	272     	15590.0     	15536.4     
3427      	113.1   	-60.21	2    	26.2    	272     	15594.9     	15541.3     
3428      	113.0   	-60.24	2    	26.0    	272     	15599.8     	15546.2     
3429      	112.9   	-60.26	2    	25.8    	272     	15604.7     	15551.1     
3430      	112.8   	-60.28	2    	25.6    	273     	15609.7     	15556.0     
3431      	112.7   	-60.30	2    	25.4    	273     	15614.6     	15560.9     
3432      	112.6   	-60.31	2    	25.1    	273     	15619.5     	15565.7     
3433      	112.5   	-60.32	2    	24.9    	273     	15624.4     	15570.6     
3434      	112.4   	-60.33	2    	24.7    	273     	15629.4     	15575.5     
3435      	112.4   	-60.34	2    	24.5    	273     	15634.3     	15580.4     
3436      	112.3   	-60.35	2    	24.3    	273     	15639.2     	15585.3     
3437      	112.2   	-60.36	2    	24.2    	273     	15644.1     	15590.2     
3438      	112.1   	-60.37	2    	24.2    	273     	15649.0     	15595.1     
3439      	112.0   	-60.38	2    	24.1    	273     	15654.0     	15600.0     
3440      	111.9   	-60.38	2    	24.1    	273     	15658.9     	15604.9     
3441      	111.8   	-60.39	2    	24.1    	272     	15663.8     	15609.8     
3442      	111.7   	-60.40	2    	24.1    	272     	15668.7     	15614.7     
3443      	111.7   	-60.41	2    	24.0    	272     	15673.7     	15619.6     
3444      	111.6   	-60.42	2    	24.0    	271     	15678.6     	15624.5     
3445      	111.5   	-60.43	2    	24.0    	271     	15683.5     	15629.4     
3446      	111.4   	-60.44	2    	24.0    	271     	15688.4     	15634.3     
3447      	111.3   	-60.45	2    	23.9    	271     	15693.4     	15639.2     
3448      	111.2   	-60.46	2    	23.9    	270     	15698.3     	15644.1     
3449      	111.1   	-60.47	2    	23.9    	270     	15703.2     	15649.0     
3450      	111.0   	-60.48	2    	23.9    	270     	15708.1     	15653.9     
3451      	110.9   	-60.48	2    	23.8    	270     	15713.1     	15658.8     
3452      	110.9   	-60.49	2    	23.8    	269     	15718.0     	15663.7     
3453      	110.8   	-60.50	2    	23.8    	269     	15722.9     	15668.6     
3454      	110.7   	-60.51	2    	23.8    	269     	15727.9     	15673.5     
3455      	110.6   	-60.52	2    	23.7    	269     	15732.8     	15678.4     
3456      	110.5   	-60.53	2    	23.7    	268     	15737.7     	15683.3     
3457      	110.4   	-60.54	2    	23.7    	268     	15742.7     	15688.2     
3458      	110.3   	-60.55	2    	23.7    	268     	15747.6     	15693.1     
3459      	110.3   	-60.56	2    	23.8    	268     	15752.6     	15698.0     
3460      	110.2   	-60.57	2    	23.8    	267     	15757.5     	15702.9     
3461      	110.1   	-60.58	2    	23.9    	267     	15762.4     	15707.8     
3462      	110.0   	-60.59	2    	23.9    	267     	15767.4     	15712.7     
3463      	109.9   	-60.59	2    	24.0    	266     	15772.3     	15717.6     
3464      	109.8   	-60.59	2    	24.1    	266     	15777.2     	15722.6     
3465      	109.7   	-60.58	2    	24.1    	266     	15782.2     	15727.5     
3466      	109.6   	-60.58	2    	24.2    	266     	15787.1     	15732.4     
3467      	109.6   	-60.57	2    	24.2    	265     	15792.1     	15737.3     
3468      	109.5   	-60.56	2    	24.3    	265     	15797.0     	15742.2     
3469      	109.4   	-60.55	2    	24.3    	265     	15801.9     	15747.1     
3470      	109.3   	-60.54	2    	24.4    	265     	15806.9     	15752.0     
3471      	109.2   	-60.53	2    	24.4    	264     	15811.8     	15756.9     
3472      	109.1   	-60.53	2    	24.5    	264     	15816.8     	15761.8     
3473      	109.0   	-60.52	2    	24.6    	264     	15821.7     	15766.7     
3474      	109.0   	-60.51	2    	24.6    	264     	15826.6     	15771.6     
3475      	108.9   	-60.50	2    	24.7    	263     	15831.6     	15776.6     
3476      	108.8   	-60.49	2    	24.7    	263     	15836.5     	15781.5     
3477      	108.7   	-60.49	2    	24.8    	263     	15841.4     	15786.4     
3478      	108.6   	-60.48	2    	24.8    	263     	15846.4     	15791.3     
3479      	108.5   	-60.47	2    	24.4    	262     	15851.3     	15796.2     
3480      	108.4   	-60.48	2    	24.1    	262     	15856.3     	15801.1     
3481      	108.4   	-60.50	2    	23.7    	261     	15861.2     	15806.0     
3482      	108.3   	-60.52	2    	23.4    	261     	15866.1     	15810.9     
3483      	108.2   	-60.54	2    	23.0    	261     	15871.2     	15816.0     
3484      	108.1   	-60.56	2    	22.7    	260     	15876.4     	15821.1     
3485      	108.0   	-60.58	2    	22.3    	260     	15881.5     	15826.2     
3486      	107.9   	-60.61	2    	22.0    	259     	15886.7     	15831.4     
3487      	107.8   	-60.63	2    	21.6    	259     	15891.9     	15836.5     
3488      	107.7   	-60.65	2    	21.3    	258     	15897.1     	15841.7     
3489      	107.6   	-60.67	2    	20.9    	258     	15902.2     	15846.8     
3490      	107.6   	-60.69	2    	20.6    	257     	15907.4     	15851.9     
3491      	107.5   	-60.71	2    	20.3    	257     	15912.6     	15857.1     
3492      	107.4   	-60.73	2    	19.9    	256     	15917.7     	15862.2     
3493      	107.3   	-60.75	2    	19.6    	256     	15922.9     	15867.3     
3494      	107.2   	-60.77	2    	19.3    	255     	15928.1     	15872.5     
3495      	107.1   	-60.80	2    	18.9    	255     	15933.2     	15877.6     
3496      	107.0   	-60.82	2    	18.6    	254     	15938.4     	15882.8     
3497      	106.9   	-60.85	2    	18.3    	253     	15943.6     	15887.9     
3498      	106.8   	-60.88	2    	18.2    	253     	15948.7     	15893.0     
3499      	106.8   	-60.91	2    	18.1    	252     	15953.9     	15898.2     
3500      	106.7   	-60.94	2    	18.0    	251     	15959.1     	15903.3     
3501      	106.6   	-60.97	2    	18.0    	250     	15964.2     	15908.4     
3502      	106.5   	-61.00	2    	17.9    	249     	15969.4     	15913.6     
3503      	106.4   	-61.03	2    	17.8    	249     	15974.6     	15918.7     
3504      	106.3   	-61.06	2    	17.7    	248     	15979.7     	15923.9     
3505      	106.2   	-61.09	2    	17.7    	247     	15984.9     	15929.0     
3506      	106.1   	-61.12	2    	17.6    	246     	15990.1     	15934.1     
3507      	106.1   	-61.15	2    	17.6    	245     	15995.3     	15939.3     
3508      	106.0   	-61.18	2    	17.5    	245     	16000.4     	15944.4     
3509      	105.9   	-61.21	2    	17.5    	244     	16005.6     	15949.5     
3510      	105.8   	-61.24	2    	17.4    	243     	16010.8     	15954.7     
3511      	105.7   	-61.27	2    	17.4    	242     	16015.9     	15959.8     
3512      	105.6   	-61.30	2    	17.3    	241     	16021.1     	15965.0     
3513      	105.5   	-61.33	2    	17.3    	240     	16026.2     	15970.0     
3514      	105.5   	-61.36	2    	17.3    	240     	16031.1     	15974.9     
3515      	105.4   	-61.39	2    	17.3    	239     	16035.9     	15979.7     
3516      	105.3   	-61.42	2    	17.2    	238     	16040.8     	15984.6     
3517      	105.2   	-61.44	2    	17.2    	237     	16045.7     	15989.4     
3518      	105.1   	-61.47	2    	17.2    	236     	16050.6     	15994.3     
3519      	105.0   	-61.50	2    	17.2    	236     	16055.5     	15999.1     
3520      	105.0   	-61.53	2    	17.4    	236     	16060.4     	16004.0     
3521      	104.9   	-61.56	2    	17.5    	236     	16065.2     	16008.8     
3522      	104.8   	-61.59	2    	17.7    	236     	16070.1     	16013.7     
3523      	104.7   	-61.62	2    	17.8    	236     	16075.0     	16018.5     
3524      	104.6   	-61.65	2    	18.0    	236     	16079.9     	16023.4     
3525      	104.5   	-61.68	2    	18.2    	236     	16084.8     	16028.2     
3526      	104.5   	-61.71	2    	18.3    	237     	16089.7     	16033.1     
3527      	104.4   	-61.74	2    	18.5    	237     	16094.5     	16038.0     
3528      	104.3   	-61.76	2    	18.6    	237     	16099.4     	16042.8     
3529      	104.2   	-61.79	2    	18.8    	237     	16104.3     	16047.7     
3530      	104.1   	-61.82	2    	18.9    	237     	16109.2     	16052.5     
3531      	104.1   	-61.85	2    	19.1    	237     	16114.1     	16057.4     
3532      	104.0   	-61.88	2    	19.2    	238     	16119.0     	16062.2     
3533      	103.9   	-61.90	2    	19.4    	238     	16123.8     	16067.1     
3534      	103.8   	-61.93	2    	19.5    	238     	16128.7     	16071.9     
3535      	103.7   	-61.96	2    	19.7    	238     	16133.6     	16076.8     
3536      	103.6   	-61.99	2    	19.8    	238     	16138.5     	16081.6     
3537      	103.6   	-62.01	2    	20.0    	238     	16143.4     	16086.5     
3538      	103.5   	-62.04	2    	20.2    	238     	16148.3     	16091.3     
3539      	103.4   	-62.07	2    	20.3    	238     	16153.1     	16096.2     
3540      	103.3   	-62.10	2    	20.5    	239     	16158.0     	16101.1     
3541      	103.2   	-62.13	2    	20.6    	239     	16162.9     	16105.9     
3542      	103.2   	-62.15	2    	20.7    	240     	16167.8     	16110.8     
3543      	103.1   	-62.18	2    	20.8    	240     	16172.6     	16115.5     
3544      	103.0   	-62.21	2    	20.9    	241     	16177.3     	16120.3     
3545      	102.9   	-62.21	2    	21.0    	242     	16182.1     	16125.0     
3546      	102.8   	-62.22	2    	21.1    	242     	16186.9     	16129.7     
3547      	102.8   	-62.23	2    	21.2    	243     	16191.6     	16134.5     
3548      	102.7   	-62.24	2    	21.3    	243     	16196.4     	16139.2     
3549      	102.6   	-62.24	2    	21.4    	244     	16201.1     	16143.9     
3550      	102.5   	-62.25	2    	21.5    	245     	16205.9     	16148.6     
3551      	102.4   	-62.26	2    	21.6    	245     	16210.7     	16153.4     
3552      	102.4   	-62.27	2    	21.7    	246     	16215.4     	16158.1     
3553      	102.3   	-62.27	2    	21.8    	246     	16220.2     	16162.8     
3554      	102.2   	-62.28	2    	21.9    	247     	16224.9     	16167.6     
3555      	102.1   	-62.29	2    	22.1    	247     	16229.7     	16172.3     
3556      	102.1   	-62.30	2    	22.2    	248     	16234.4     	16177.0     
3557      	102.0   	-62.30	2    	22.3    	249     	16239.2     	16181.7     
3558      	101.9   	-62.31	2    	22.4    	249     	16244.0     	16186.5     
3559      	101.8   	-62.32	2    	22.6    	250     	16248.7     	16191.2     
3560      	101.7   	-62.33	2    	22.7    	250     	16253.5     	16195.9     
3561      	101.7   	-62.34	2    	22.8    	251     	16258.2     	16200.7     
3562      	101.6   	-62.35	2    	23.0    	251     	16263.0     	16205.4     
3563      	101.5   	-62.37	2    	23.1    	252     	16267.8     	16210.1     
3564      	101.4   	-62.38	2    	23.3    	253     	16272.5     	16214.9     
3565      	101.4   	-62.39	2    	23.4    	253     	16277.3     	16219.6     
3566      	101.3   	-62.41	2    	23.6    	254     	16282.0     	16224.3     
3567      	101.2   	-62.42	2    	23.7    	255     	16286.8     	16229.0     
3568      	101.1   	-62.43	2    	23.9    	255     	16291.5     	16233.8     
3569      	101.0   	-62.44	2    	24.0    	256     	16296.3     	16238.5     
3570      	101.0   	-62.46	2    	24.2    	257     	16301.1     	16243.2     
3571      	100.9   	-62.47	2    	24.4    	257     	16305.8     	16248.0     
3572      	100.8   	-62.48	2    	24.6    	258     	16310.6     	16252.7     
3573      	100.7   	-62.50	2    	24.7    	258     	16315.4     	16257.5     
3574      	100.7   	-62.51	2    	24.9    	259     	16320.2     	16262.2     
3575      	100.6   	-62.52	2    	25.1    	260     	16325.0     	16267.0     
3576      	100.5   	-62.54	2    	25.3    	260     	16329.8     	16271.8     
3577      	100.4   	-62.52	2    	25.5    	261     	16334.6     	16276.5     
3578      	100.3   	-62.50	2    	25.6    	261     	16339.4     	16281.3     
3579      	100.3   	-62.48	2    	25.8    	262     	16344.1     	16286.0     
3580      	100.2   	-62.46	2    	26.0    	262     	16348.9     	16290.8     
3581      	100.1   	-62.44	2    	26.2    	263     	16353.7     	16295.6     
3582      	100.0   	-62.42	2    	26.0    	263     	16358.5     	16300.3     
3583      	100.0   	-62.40	2    	25.8    	262     	16363.3     	16305.1     
3584      	99.9    	-62.38	2    	25.5    	262     	16368.1     	16309.8     
3585      	99.8    	-62.36	2    	25.3    	261     	16372.9     	16314.6     
3586      	99.7    	-62.34	2    	25.0    	261     	16377.7     	16319.4     
3587      	99.7    	-62.32	2    	24.8    	260     	16382.5     	16324.1     
3588      	99.6    	-62.30	2    	24.5    	260     	16387.3     	16328.9     
3589      	99.5    	-62.28	2    	24.3    	259     	16392.0     	16333.6     
3590      	99.4    	-62.26	2    	24.0    	259     	16396.8     	16338.4     
3591      	99.3    	-62.24	2    	23.8    	258     	16401.6     	16343.2     
3592      	99.3    	-62.22	2    	23.5    	258     	16406.4     	16347.9     
3593      	99.2    	-62.21	2    	23.3    	257     	16411.2     	16352.7     
3594      	99.1    	-62.20	2    	23.1    	257     	16416.0     	16357.5     
3595      	99.0    	-62.19	2    	22.8    	256     	16420.8     	16362.2     
3596      	99.0    	-62.18	2    	22.6    	256     	16425.6     	16367.0     
3597      	98.9    	-62.18	2    	22.4    	255     	16430.4     	16371.7     
3598      	98.8    	-62.17	2    	22.2    	255     	16435.1     	16376.5     
3599      	98.7    	-62.16	2    	21.9    	254     	16439.9     	16381.3     
3600      	98.7    	-62.15	2    	21.7    	253     	16444.7     	16386.0     
3601      	98.6    	-62.14	2    	21.5    	253     	16449.5     	16390.8     
3602      	98.5    	-62.13	2    	21.3    	252     	16454.3     	16395.5     
3603      	98.4    	-62.13	2    	21.5    	252     	16459.1     	16400.3     
3604      	98.4    	-62.12	2    	21.7    	252     	16463.9     	16405.1     
3605      	98.3    	-62.11	2    	21.8    	252     	16468.6     	16409.8     
3606      	98.2    	-62.10	2    	22.0    	252     	16473.2     	16414.4     
3607      	98.1    	-62.09	2    	22.2    	252     	16477.8     	16418.9     
3608      	98.1    	-62.09	2    	22.3    	252     	16482.4     	16423.5     
3609      	98.0    	-62.08	2    	22.5    	252     	16487.0     	16428.1     
3610      	97.9    	-62.07	2    	22.7    	252     	16491.6     	16432.6     
3611      	97.8    	-62.07	2    	22.8    	252     	16496.2     	16437.2     
3612      	97.8    	-62.06	2    	23.0    	252     	16500.8     	16441.8     
3613      	97.7    	-62.05	2    	23.1    	252     	16505.4     	16446.3     
