Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
397       	772.5   	8.29  	4    	23.2    	309     	2229.6      	2226.6      
398       	772.2   	8.27  	4    	23.3    	309     	2233.6      	2230.5      
399       	771.8   	8.25  	4    	23.4    	309     	2237.5      	2234.5      
400       	771.4   	8.24  	4    	23.4    	309     	2241.5      	2238.5      
401       	771.1   	8.22  	4    	23.5    	309     	2245.5      	2242.5      
402       	770.7   	8.20  	4    	23.5    	310     	2249.5      	2246.5      
403       	770.3   	8.18  	4    	23.5    	310     	2253.5      	2250.5      
404       	769.9   	8.17  	4    	23.5    	310     	2257.5      	2254.4      
405       	769.6   	8.15  	4    	23.5    	310     	2261.5      	2258.4      
406       	769.2   	8.13  	4    	23.5    	311     	2265.5      	2262.4      
407       	768.8   	8.11  	4    	23.5    	311     	2269.5      	2266.4      
408       	768.4   	8.09  	4    	23.5    	311     	2273.4      	2270.4      
409       	768.1   	8.08  	4    	23.6    	311     	2276.7      	2273.6      
410       	767.8   	8.06  	4    	23.6    	312     	2280.0      	2276.9      
411       	767.5   	8.04  	4    	23.6    	312     	2283.3      	2280.2      
412       	767.2   	8.03  	4    	23.6    	312     	2286.6      	2283.5      
413       	766.9   	8.02  	4    	23.6    	312     	2289.9      	2286.8      
414       	766.6   	8.01  	4    	23.6    	313     	2293.2      	2290.1      
415       	766.3   	8.00  	4    	23.6    	313     	2296.5      	2293.3      
416       	766.0   	7.99  	5    	23.7    	313     	2299.8      	2296.6      
417       	765.7   	7.97  	5    	23.7    	314     	2303.0      	2299.9      
418       	765.4   	7.96  	5    	23.7    	314     	2306.3      	2303.2      
419       	765.1   	7.95  	5    	23.7    	314     	2309.6      	2306.5      
420       	764.8   	7.94  	5    	23.7    	314     	2312.9      	2309.8      
421       	764.5   	7.93  	5    	23.8    	315     	2316.2      	2313.0      
422       	764.2   	7.91  	5    	23.9    	315     	2319.5      	2316.3      
423       	763.9   	7.90  	5    	24.0    	315     	2322.8      	2319.6      
424       	763.6   	7.89  	5    	24.2    	316     	2326.1      	2322.9      
425       	763.3   	7.88  	5    	24.3    	316     	2329.4      	2326.2      
426       	762.9   	7.87  	5    	24.4    	316     	2332.6      	2329.5      
427       	762.6   	7.86  	5    	24.6    	317     	2335.9      	2332.7      
428       	762.3   	7.85  	5    	24.7    	317     	2339.2      	2336.0      
429       	762.0   	7.85  	5    	24.8    	317     	2342.5      	2339.3      
430       	761.7   	7.84  	5    	25.0    	318     	2345.8      	2342.6      
431       	761.4   	7.83  	5    	25.1    	318     	2349.1      	2345.9      
432       	761.1   	7.83  	5    	25.3    	318     	2352.4      	2349.2      
433       	760.8   	7.82  	5    	25.4    	319     	2355.7      	2352.4      
434       	760.5   	7.82  	5    	25.5    	319     	2359.0      	2355.7      
435       	760.2   	7.81  	5    	25.7    	319     	2362.3      	2359.0      
436       	759.9   	7.80  	5    	25.8    	319     	2365.5      	2362.3      
437       	759.6   	7.80  	5    	26.0    	320     	2368.8      	2365.6      
438       	759.3   	7.79  	5    	26.1    	320     	2372.1      	2368.8      
439       	759.1   	7.79  	5    	26.3    	320     	2374.8      	2371.6      
440       	758.8   	7.78  	5    	26.4    	321     	2377.5      	2374.3      
441       	758.6   	7.78  	5    	26.6    	321     	2380.3      	2377.0      
442       	758.3   	7.77  	5    	26.7    	321     	2383.0      	2379.7      
443       	758.1   	7.76  	5    	26.8    	321     	2385.7      	2382.4      
444       	757.8   	7.76  	5    	26.9    	321     	2388.4      	2385.1      
445       	757.6   	7.76  	5    	27.0    	321     	2391.1      	2387.9      
446       	757.3   	7.75  	5    	27.1    	321     	2393.9      	2390.6      
447       	757.1   	7.75  	5    	27.2    	321     	2396.6      	2393.3      
448       	756.8   	7.74  	5    	27.3    	321     	2399.3      	2396.0      
449       	756.6   	7.74  	5    	27.4    	321     	2402.0      	2398.7      
450       	756.3   	7.74  	5    	27.5    	320     	2404.8      	2401.5      
451       	756.1   	7.73  	5    	27.6    	320     	2407.5      	2404.2      
452       	755.8   	7.73  	5    	27.7    	320     	2410.2      	2406.9      
453       	755.6   	7.72  	5    	27.8    	320     	2412.9      	2409.6      
454       	755.3   	7.72  	5    	27.9    	320     	2415.7      	2412.3      
455       	755.1   	7.72  	6    	28.0    	320     	2418.4      	2415.1      
456       	754.8   	7.71  	6    	28.1    	320     	2421.1      	2417.8      
457       	754.6   	7.71  	6    	28.2    	320     	2423.8      	2420.5      
458       	754.3   	7.71  	6    	28.3    	320     	2426.6      	2423.2      
459       	754.1   	7.70  	6    	28.4    	320     	2429.3      	2425.9      
460       	753.8   	7.69  	6    	28.5    	320     	2432.0      	2428.6      
461       	753.6   	7.68  	6    	28.6    	320     	2434.7      	2431.4      
462       	753.3   	7.66  	6    	28.7    	320     	2437.5      	2434.1      
463       	753.1   	7.65  	6    	28.7    	320     	2440.2      	2436.8      
464       	752.8   	7.64  	6    	28.7    	320     	2442.9      	2439.5      
465       	752.6   	7.63  	6    	28.7    	319     	2445.6      	2442.2      
466       	752.3   	7.61  	6    	28.7    	319     	2448.3      	2445.0      
467       	752.1   	7.60  	6    	28.7    	319     	2451.1      	2447.7      
468       	751.8   	7.59  	6    	28.6    	319     	2453.8      	2450.4      
469       	751.5   	7.58  	6    	28.6    	319     	2456.7      	2453.3      
470       	751.3   	7.56  	6    	28.6    	318     	2459.6      	2456.2      
471       	751.0   	7.55  	6    	28.6    	318     	2462.5      	2459.1      
472       	750.7   	7.54  	6    	28.6    	318     	2465.4      	2462.0      
473       	750.5   	7.53  	6    	28.5    	318     	2468.3      	2464.9      
474       	750.2   	7.51  	6    	28.5    	318     	2471.3      	2467.8      
475       	750.0   	7.50  	6    	28.5    	317     	2474.2      	2470.7      
476       	749.7   	7.52  	6    	28.5    	317     	2477.1      	2473.6      
477       	749.4   	7.53  	6    	28.5    	317     	2480.0      	2476.5      
478       	749.2   	7.54  	6    	28.5    	317     	2482.9      	2479.4      
479       	748.9   	7.56  	6    	28.4    	317     	2485.8      	2482.3      
480       	748.6   	7.57  	6    	28.4    	317     	2488.7      	2485.2      
481       	748.4   	7.58  	6    	28.4    	316     	2491.6      	2488.1      
482       	748.1   	7.60  	6    	28.4    	316     	2494.5      	2491.0      
483       	747.8   	7.61  	6    	28.4    	316     	2497.4      	2494.0      
484       	747.6   	7.62  	6    	28.3    	316     	2500.3      	2496.9      
485       	747.3   	7.64  	6    	28.2    	316     	2503.2      	2499.8      
486       	747.0   	7.65  	6    	28.1    	315     	2506.1      	2502.7      
487       	746.8   	7.66  	6    	28.0    	315     	2509.1      	2505.6      
488       	746.5   	7.68  	6    	27.9    	315     	2512.0      	2508.5      
489       	746.3   	7.69  	6    	27.8    	315     	2514.9      	2511.4      
490       	746.0   	7.70  	6    	27.7    	315     	2517.8      	2514.3      
491       	745.7   	7.72  	5    	27.6    	315     	2520.7      	2517.2      
492       	745.5   	7.72  	5    	27.5    	315     	2523.6      	2520.1      
493       	745.2   	7.72  	6    	27.4    	314     	2526.5      	2523.0      
494       	744.9   	7.72  	7    	27.3    	314     	2529.4      	2525.9      
495       	744.7   	7.72  	8    	27.2    	314     	2532.3      	2528.8      
496       	744.4   	7.72  	8    	27.1    	314     	2535.2      	2531.7      
497       	744.2   	7.72  	9    	27.0    	314     	2538.1      	2534.6      
498       	743.9   	7.72  	10   	26.9    	314     	2541.0      	2537.5      
499       	743.6   	7.72  	11   	26.8    	313     	2544.0      	2540.4      
500       	743.4   	7.72  	12   	26.7    	313     	2546.9      	2543.3      
501       	743.1   	7.72  	12   	26.6    	313     	2549.8      	2546.2      
502       	742.8   	7.72  	13   	26.5    	313     	2552.7      	2549.2      
503       	742.6   	7.72  	14   	26.4    	313     	2555.6      	2552.1      
504       	742.3   	7.72  	15   	26.3    	313     	2558.6      	2555.0      
505       	742.0   	7.71  	15   	26.2    	312     	2561.5      	2557.9      
506       	741.8   	7.71  	16   	26.2    	312     	2564.4      	2560.8      
507       	741.5   	7.71  	17   	26.1    	312     	2567.3      	2563.7      
508       	741.3   	7.70  	18   	26.1    	312     	2570.2      	2566.6      
509       	741.0   	7.69  	18   	26.0    	312     	2573.2      	2569.6      
510       	740.7   	7.68  	19   	25.9    	312     	2576.1      	2572.5      
511       	740.5   	7.66  	19   	25.9    	311     	2579.0      	2575.4      
512       	740.2   	7.65  	19   	25.8    	311     	2581.9      	2578.3      
513       	739.9   	7.64  	19   	25.8    	311     	2584.9      	2581.2      
514       	739.7   	7.63  	19   	25.7    	311     	2587.8      	2584.1      
515       	739.4   	7.61  	19   	25.7    	311     	2590.7      	2587.1      
516       	739.2   	7.60  	19   	25.6    	310     	2593.6      	2590.0      
517       	738.9   	7.59  	19   	25.5    	310     	2596.5      	2592.9      
518       	738.6   	7.57  	19   	25.5    	310     	2599.5      	2595.8      
519       	738.4   	7.56  	19   	25.4    	310     	2602.4      	2598.7      
520       	738.1   	7.55  	19   	25.4    	310     	2605.3      	2601.6      
521       	737.9   	7.53  	19   	25.3    	309     	2608.2      	2604.5      
522       	737.6   	7.52  	19   	25.3    	309     	2611.1      	2607.5      
523       	737.3   	7.51  	19   	25.2    	309     	2614.1      	2610.4      
524       	737.1   	7.49  	19   	25.2    	309     	2617.0      	2613.3      
525       	736.8   	7.47  	19   	25.2    	309     	2619.9      	2616.2      
526       	736.5   	7.46  	19   	25.2    	309     	2622.8      	2619.1      
527       	736.3   	7.44  	19   	25.2    	309     	2625.7      	2622.0      
528       	736.0   	7.42  	19   	25.2    	310     	2628.7      	2624.9      
529       	735.8   	7.41  	19   	25.2    	310     	2631.5      	2627.8      
530       	735.5   	7.39  	19   	25.2    	310     	2634.4      	2630.7      
531       	735.3   	7.37  	19   	25.2    	310     	2637.3      	2633.6      
532       	735.0   	7.36  	19   	25.2    	310     	2640.2      	2636.4      
533       	734.7   	7.34  	19   	25.2    	310     	2643.0      	2639.3      
534       	734.5   	7.32  	19   	25.2    	310     	2645.9      	2642.2      
535       	734.2   	7.31  	19   	25.2    	311     	2648.8      	2645.1      
536       	734.0   	7.29  	19   	25.2    	311     	2651.7      	2647.9      
537       	733.7   	7.27  	19   	25.2    	311     	2654.6      	2650.8      
538       	733.5   	7.26  	19   	25.2    	311     	2657.4      	2653.7      
539       	733.2   	7.24  	19   	25.2    	311     	2660.3      	2656.6      
540       	732.9   	7.22  	19   	25.2    	311     	2663.2      	2659.4      
541       	732.7   	7.20  	19   	25.2    	312     	2666.1      	2662.3      
542       	732.4   	7.18  	19   	25.2    	312     	2669.0      	2665.2      
543       	732.2   	7.16  	19   	25.2    	312     	2671.8      	2668.0      
544       	731.9   	7.14  	19   	25.2    	312     	2674.7      	2670.9      
545       	731.7   	7.11  	19   	25.2    	312     	2677.6      	2673.8      
546       	731.4   	7.09  	18   	25.2    	312     	2680.5      	2676.7      
547       	731.1   	7.07  	18   	25.1    	312     	2683.3      	2679.5      
548       	730.9   	7.05  	18   	25.1    	313     	2686.2      	2682.4      
549       	730.6   	7.03  	18   	25.0    	313     	2689.1      	2685.3      
550       	730.4   	7.01  	18   	25.0    	313     	2692.0      	2688.2      
551       	730.1   	6.98  	18   	25.0    	313     	2694.9      	2691.0      
552       	729.9   	6.96  	18   	24.9    	313     	2697.7      	2693.9      
553       	729.6   	6.94  	18   	24.9    	313     	2700.6      	2696.8      
554       	729.4   	6.92  	18   	24.8    	313     	2703.5      	2699.7      
555       	729.1   	6.90  	17   	24.8    	313     	2706.4      	2702.5      
556       	728.8   	6.88  	17   	24.7    	313     	2709.3      	2705.4      
557       	728.6   	6.86  	17   	24.7    	313     	2712.1      	2708.3      
558       	728.3   	6.85  	17   	24.7    	313     	2715.0      	2711.1      
559       	728.1   	6.84  	17   	24.6    	314     	2718.0      	2714.1      
560       	727.8   	6.82  	17   	24.6    	314     	2721.0      	2717.1      
561       	727.5   	6.81  	17   	24.5    	314     	2724.0      	2720.1      
562       	727.3   	6.80  	17   	24.5    	314     	2727.0      	2723.1      
563       	727.0   	6.78  	17   	24.4    	314     	2730.0      	2726.1      
564       	726.7   	6.77  	16   	24.4    	314     	2733.0      	2729.1      
565       	726.5   	6.75  	16   	24.4    	314     	2736.0      	2732.1      
566       	726.2   	6.74  	16   	24.4    	314     	2739.1      	2735.1      
567       	725.9   	6.73  	16   	24.5    	314     	2742.1      	2738.1      
568       	725.7   	6.71  	16   	24.6    	314     	2745.1      	2741.2      
569       	725.4   	6.70  	16   	24.7    	314     	2748.1      	2744.2      
570       	725.1   	6.68  	16   	24.8    	314     	2751.1      	2747.2      
571       	724.9   	6.67  	16   	24.9    	314     	2754.1      	2750.2      
572       	724.6   	6.66  	16   	24.9    	314     	2757.1      	2753.2      
573       	724.3   	6.64  	16   	25.0    	314     	2760.1      	2756.2      
574       	724.1   	6.63  	16   	25.1    	314     	2763.2      	2759.2      
575       	723.8   	6.62  	16   	25.2    	314     	2766.2      	2762.2      
576       	723.6   	6.61  	16   	25.3    	314     	2769.2      	2765.2      
577       	723.3   	6.60  	16   	25.4    	314     	2772.2      	2768.2      
578       	723.0   	6.58  	16   	25.4    	314     	2775.2      	2771.2      
579       	722.8   	6.57  	16   	25.5    	314     	2778.2      	2774.2      
580       	722.5   	6.56  	16   	25.6    	314     	2781.2      	2777.2      
581       	722.2   	6.55  	16   	25.7    	314     	2784.2      	2780.2      
582       	722.0   	6.53  	16   	25.8    	314     	2787.3      	2783.3      
583       	721.7   	6.52  	16   	25.8    	314     	2790.3      	2786.3      
